group_id,name,status
203365729,"Русский криминал, детектив, боевик ()",мужские фильмы
182683078,i_am_puma,Жизнь удивительной пумы Месси
222441607,ARTмосфера,
220568088,Уральские нарезки,"Нас больше, чем раньше! 😉"
197486882,Яркие события,В тренде💥
58944011,Подслушано Хабаровск,слухи города Ха 😏
221749766,Уральские пельмени shorts,
220402783,Я не стесняюсь,
207962558,Обои на телефон,Обои на телефон
43054613,Perfect Body | MMA | фитнес,
41423612,Девушки из соц.сетей,✨ Самый горячий контент из соцсетей
50981357,ЧП Ижевск,✔ Новостной портал Ижевска и Удмуртской Республики!
85527645,ГИ - ГРОЗНЫЙ ИЖЕВЧАНИН | ИЖЕВСК,Самый большой и посещаемый Ижевский паблик
215413103,Bad Girls,Твой дофамин ❤
208810923,Хочу знакомиться,Общение с женщинам онлайн
29156611,ЧЕРНУХА ОТ МАЛЫША,
220079767,Яна Мелона,Фотография
121898133,Ужасы | Триллеры ©,
209944345,УЖАСЫ † ТРИЛЛЕРЫ,👹 ДОБРО ПОЖАЛОВАТЬ 👹
189688833,NETFLIX,
57948981,Мир Кино,Премьеры
87891785,ФИЛЬМЫ УЖАСОВ,Смотри и не думай оглядываться 💀
28365669,"Комсомольск-на-Амуре, новости",Говорим и показываем все что происходит в Комсомольске
102050037,Яндекс Путешествия,Путешествуйте с интересом
49097658,КиноМир,Новинки Кино
186092743,Фильмы/Кино/Сериалы,
218312475,Новинки кино - фильмы и сериалы,
35175614,✯ФИЛЬМЫ О ЛИХИХ 90-х✯,
165850071,Легендарные Video,Клипы каждый день!
83111367,Крым Симферополь Барахолка | Севастополь | Ялта,Самое популярное сообщество по продажам в Крыму.
53555131,Травка †,мы ждём именно тебя
91379353,Крымский Стиль,г. Симферополь / ул. Горького 22 ! Доставка куда угодно! +7 (978) 676-91-45 с 11:00 до 18:00.
140776989,ЮНОСТЬ,"Киса, ❤"
92172605,Черный список Крым | Симферополь | Севастополь,"Истории, претензии, жалобы, отзывы являются вымышленными, все совпадения с реальными личностями, организациями, фирмами и т.д. - случайны!"
107376732,4:20 SHOP,БЕСПЛАТНАЯ ДОСТАВКА ПО ВСЕЙ РОССИИ🔥
197468056,ВОЕННЫЕ ФИЛЬМЫ,ТЕРРИТОРИЯ К.И.Н.О. 🎥
43621217,Новинки кино и сериалов,Вступай
219724157,Жизнь Рыбака,Рыбалка - это жизнь!
143900753,КИНО ФИЛЬМ,
100207678,Хочу Познакомиться,Не твоя девочка
194102224,Вселенная видео,83bdd320667e7d7dc2e9
144303078,По Жизни с Братом,Мир всем нашим братьям📶.
68747202,Пацанский Двор,"От души, для Хулиганов ✔"
71883905,Душа пацана,От души для пацанов 📶
82885116,"►Брат, живи красиво",Мир всем нашим пацанам✔
111010905,Каспийский,Читай нас полностью! 🖤
85396641,Пацаны поймут ©,От души для своих пацанов📶.
106732181,От души для пацанов ©,Со смыслом для своих пацанов 📶.
76583293,♔Брат Навсегда♔,на самое крутое сообщество!
214634052,Забытые души,
31894620,Kino1TV,
198555708,Коллекционер фильмов (),Территория фильмов - сериалов 2073f846abd7117b41bd
16775977,Телеканал ПЯТНИЦА!,#Выживалити новый сезон — по пятницам 19:30
90522322,~МУЛЬТИ~ | МУЛЬТФИЛЬМЫ | МУЛЬТСЕРИАЛЫ ツ,Паблик который сделает ваш день лучше!
155284657,Мультимикс HD,♥♥♥
75279739,Родом из детства,"Все взрослые когда-то были детьми, только мало кто из них об этом помнит. ©Антуан де Сент-Экзюпери"
76806963,"Онлайн кино: фильмы, сериалы, мультфильмы",🎬 Фильмы Online
118461373,Новые фильмы - новинки кино,Только Новые фильмы - и лучшие новинки кино
53464407,VK Музыка | U-Playlist | Новинки Музыки,Одно из крупнейших музыкальных сообществ VK. и слушай топовые российские и зарубежные музыкальные новинки!👇
84613327,Billie Eilish,
112299626,Hajime FAN┃MIYAGI & ЭНДШПИЛЬ,– Добро пожаловать в семью Hajime. ❤
130698013,Hajime Records,
177321676,Billie Eilish,
134382059,savage,тебе понравится
152111879,Голые зрелые женщины мамки,"Не стесняйся, заходи)"
199015860,Похудение Здоровье ЗОЖ Питание,🔥Подпшись🍑 Картинки девушек 24/7 😍
160337543,Зацени Орех,
113198075,Самые Красивые,
29725771,76.ru | Новости Ярославля,напишите нам ваши новости
222108927,richer.,
126602632,Booty / Девушки и попы,
211003136,Dj Twins,
212480064,Попкорн,"Don’t Worry, Be Happy"
106152799,Главный фотопаблик России | #russia_ph,Уникальный контент
220607681,Ростов. Новости,
213311398,Халтура и Работа Волгоград,
81739397,"АвтоПодбор ""Честное Авто""","14 лет на рынке автоподбора, более 7000 подобранных автомобилей и 13000 проверенных автомобилей в рамках выездной диагностики!"
201683976,ЧВК ВАГНЕР | ИНФОРМАТОР,Музыка нас связала🤙
42331937,Видео скрытой камерой для +18,
222262535,Подслушано Родники,
68873172,Голые знаменитости,Красота с уродством
4144008,ПАТРИОТЫ РОССИИ,"✅ВСЕ ПАТРИОТЫ РОССИИ СОБИРАЮТСЯ У НАС, ПРИСОЕДИНЯЙСЯ И ТЫ😉"
42097244,Одинокие богатые мамки,
213694107,Работа Магнитогорск,Размещение ваших постов через сообщения сообщества 📝Опубликованные посты - автоматически бесплатно попадают в истории группы 🔥🚀
116826793,ШАРАГА,ПТУ
170730318,ျမန္​မာ အျပာ ကား မ်ား,
59971648,Сериалы 24/7 | Игра в кальмара,Присоединяйся к сообществу сериаломанов 😉
212841365,Расул Чабдаров,
223262050,Строитель будущего,"Присоединяйтесь, чтобы пополнить запасы хорошего настроения! 🍉"
41143199,Hot Fit Girls | Фитоняшки,Фотографии участниц на стену сообщества попадают из альбомов. ДЕЛАЕМ КОНТЕНТ.
221830213,Фильмы/Сериалы/Кино,
216599103,Чёрно-белые сохры,🌓
204951704,Палитра настроения,
152619230,Arabic cool عربي بارد,🐊
173847682,AMAZING ONLINE — онлайн-игра,Та самая Криминальная Россия 🔥
216007501,Девачки из интернета,найди свою
219683700,hurricane,
204559341,POP - MMA,"Будешь с нами, будешь в курсе всей суеты💪💪"
219196985,КИМЧИ ПОП-ММА,
211000528,Сарычев Кирилл,
48277211,TRUEТЕНЬ,
65018711,Julia Pushman,Видеоблогер
75762231,SID x RAM,26 апреля — Санкт-Петербург
69730432,KREOSAN - креативная наука,"Наука должна быть веселая, увлекательная и простая. Таковыми же должны быть и ученые. (с) Петр Капица"
64884496,TRUE GYM MMA | UFC,UFC / MMA
62754911,Тото | Артем Тото,Билеты 🎫👉 tototour.ru
11203246,WWE \ AEW,SURVIVOR SERIES #WTC
94918654,Чат Знакомства - Анкеты,"Пиши мне в ""сообщения сообщества"" 🍓"
22868169,Александр Овечкин,Российский спортсмен | Обладатель Кубка Стэнли
142557994,ТРАНСФЕРЫ в КХЛ LIVE | ХОККЕЙ,"Узнай о переходах в КХЛ первым,"
54361599,WWE | Wrestling Home,
179081466,Добрыня | Новости,Добрыня подготовил для вас кучу интересных новостей!
28326887,Верстов.Инфо новости Магнитогорска,
222106755,MultFunny,
76928090,Фильмы в HD,
211273543,Рецепты | Гузель Пудовкина,
221792841,Рецепты салатов на новый год,
219005893,Ирискина мудрость,
222182872,Салатики салаты,
161138822,Книга растений,Ботанический метамодернизм
211158352,PutOnYourApron,
199547785,Простые рецепты,и становись волшебницей в быту вместе с нами 💫
211136476,Кино Азия / ASIA FILMS,📽 🍿💥
164630360,ВК Кинотеатр,
182502933,"МУЛЬТИКИ, НАПРИМЕР",Ну и трансляции иногда 🙂
179566096,Марселин,Архитектор жизни
73980108,Кишлак,👑
91849533,мявчики | котики котята кошки,
196029048,zxcursed,anti;everybody
198307642,kuromi.crash,🌸
200689163,this life is cursed,1000-7
218158800,я не хочу спать,ENYW5C
197936088,РАЗДОЛБАЙ,
105283195,Фильмы 18+,
155580371,ЗАБЫТОЕ,
80407257,Народный фронт | Свердловская область,Поддержим бойцов СВО вместе!
170932819,Винегрет,➡У нас лучшие
202878492,Boris Brejcha,NEVER LOOK BACK
43308987,EDM People,
193187390,Скроллер | Новости дня,"Чтобы получить актуальную информацию о Civid-19, напиши нам!"
105401198,МуЛьТиКи из КИНОЗАЛА | Мультфильмы,"🎬 Жми ""ОТКРЫТЬ САЙТ"" что бы нас было ещё больше⬆"
141564864,Фильмы_апокалипсис_катастрофы,"По вопросам рекламы обращаться в лс группы, приятного просмотра!"
119027,"Неврология - консультации,доказательная медицина","Прежде чем задать вопрос, зайдите в Меню сообщества, иначе вопрос не опубликуется..."
75157308,Гинекология Консультации,"🌍 Врачи отвечают в свободное время. Посты вне очереди =2оо р, заявку оставлять в лс группы. Нецензурные выражения удаляются автофильтром."
63828933,"РЕБЯТЁНОК, ДЕТИ",
153846848,Айболит,"Ваше здоровье, главное для нас! ✌"
37056240,Сумерки,∞ 𝓕𝓞𝓡𝓔𝓥𝓔𝓡 ∞
213567260,Золотая пора,
126000302,Сериалы и Фильмы,Новинки сериалов и фильмов у нас первых!
190412455,Ужасы /Триллеры,Только хорошее кино 😉
163260594,JDM Hobby,Подарочные сертификаты в продаже! 🎁
10285494,Мужской WB | Находки на WildBerries,
125811978,Бесплатные Эскизы,Эпицентр эскизов
221125211,МИР СЕРИАЛОВ. Анимация,
211429367,ИЗОЛЕНТА Live,Сейчас в прямом эфире!
221843400,Валентин Сидоров,
153566334,Красивые VK девушки.,💟 У нас только самые красивые девушки!
212435176,Девушки рядом,Диана
206823593,ONESTATE,ПЕРВАЯ МОБИЛЬНАЯ ROLE PLAY ИГРА ⚡
185343637,Раздевалка,"Ежедневно новые девушки, чтобы не пропустить их 🔞"
178686039,АО «Газстройпром»,Строительство
140927803,UFC / ONE FC / PFL,"Прямые трансляции, видео, все бои."
52549717,Душевное тепло. Фото.,"Там, где вырождаются цветы, не может жить человек. (Гегель Г.Ф.)"
57551138,1 канал,Написал в ЛС не по поводу рекламы - бан
73581821,мистика низкого сорта,
185919731,Гᴏᴧᴏᴄ уᴧиц,Группа для любителей и ценителей русского рэпа
56196356,КИНОНОВИНКА,Новинки кино и фильмов
2977,ФК Барселона | FC Barcelona (club2977),
172196391,МИР КИНО ★ HD_XX ★,🍓 Киношки
28874109,FC BARÇELONA | ФК БАРСЕЛОНА,to be contininued.
42563052,МакSим,Твой любимый МакSим | News ❤
171417717,Подслушано Рязань,
181182805,One Sliv Humor,
181580283,Бодрый Бизнес,"Знакомство, общение и просто так"
212877939,По взрослому,
210979962,Виктория Синицина,
222016371,Удаленная работа,Для размещения писать в сообщения группы
222032612,Подслушано Дубна,
222864432,Ищу работу | Как заработать деньги,заработок дома - нет вложений - удаленная работа для всех - фриланс - онлайн подработка - работа
218489006,Pro хвостики,Добрые и весёлые истории о животных
204267824,Брутто,Альбом «Метис» уже в сети!
218895911,Вглубь леса,
197729319,Береги Меня,"Важны лишь те истины, до которых ты сам дошел. Все остальное - просто красивый набор слов."
216546822,AUTOHARD,
217354056,Бизнес | Мотивация️,Ваш успех начинается с действий — вдохновляйтесь и достигайте большего!
174645940,"Орнул, спасибо!",Луйк и
130201306,Esthétique Europe: France | Italia,Путешествуйте по Европе вместе с нами! 👣
33570735,mk5.45 | О насу́щном | Для понимающих,Заявление ☀ Христос Воскресе ⚔
197999372,Golysheva,
105773398,Сарказм,Улыбка - бесплатный способ изменить свою внешность 😉
217562846,За Ежей в тумане,
220808443,ДВИЖУХА,
222770981,Лютый Таксист,Самый лучший канал про такси и авто ) и поставь колокольчик что бы не пропустить новый выпуск
60888604,NAGART,новый альбом в сети
214333503,Макс Комикадзe,
28316697,yakutsk_news,Новости Якутска и Якутии
195985818,Hardcore Fighting Championship,Официальный паблик VK
158352267,808.media,Обзоры для ребятушек
168032840,EDWARD BIL,
64141042,Подслушано Мелеуз,
93958959,Саморазвитие. Йога. Психология,Топовое сообщество по йоге и саморазвитию
133192254,Манипуляция,"Путешествуйте в новый развивающийся мир событий и открытий. Читай, постигай, учись, вдумывайся - развивайся вместе с нами !"
141610806,"Остановите Сансару, я сойду",
165693514,Мода,Все самое модное тут 👇🏻
170796154,Кино//Живопись//Литература,Паблик для людей со вкусом
54140256,ПСЖ | PSG,🔥 Сегодня: Барселона— ПСЖ
118703051,Реал Мадрид | Real Madrid,#МыВернул14ь!
169252815,МАТЧ ПРЕМЬЕР,Смотри весь российский футбол на МАТЧ ПРЕМЬЕР
25505197,Российский Футбол: РПЛ,🇷🇺🇷🇺🇷🇺🏆 🏆 🏆
34915189,Типичный Красноярск - Столица Сибири,Мы называем вещи своими именами!
130332929,Фото на аву без лиц,Нас 135. 5🖤
123675921,MORGENSHTERN,ENTYPE - UNDERGROUND 3 (feat 104 & MORGENSHTERN*) 🚗
166772861,Отдел стиля РФ,
194023957,Музыка В Машину (Remix | RMX),best.music.remix 🔥
116023109,молодость на ладе,
206991262,Плохие новости,
194630741,Ваня Дмитриенко / Vanya Dmitrienko,
186124728,UZBEK TILIDA KINOLAR ᴴᴰ,🎥🥤🍿
221259208,Кино и Сериалы /Новинки /New,
211385885,Кинопарк ★,
195528184,Онлайн-кинотеатр Wink,Технологии развлечений
122547658,Секс кино +18,Секс фильмы на любой вкус.
51261553,Отдам даром | Мурманск,✅Дари добро!
219386003,Мужской клуб,Группа для настоящих мужиков. Почему тебя до сих пор в ней нет?
127213059,Кино и Сериалы в Хорошем Качестве HD 720,Кино и Сериалы в Качестве
201142575,РуАниме I DEEP,Продвигаем азиатскую культуру в России 🔥
212413587,valeryinc,пытаюсь в геймдев
112496564,ДОНЕЦК 🅉 ВЕСТИ ДНР | СВОДКИ С ФРОНТА | ЧП,"ДОНЕЦК | ВЕСТИ ДНР | СВОДКИ С ФРОНТА - Горячие новости, ЧП, военные сводки и многое другое!"
169952262,ПРАВДИВЫЕ НОВОСТИ,18+ Свежее без цензуры!
222914763,Подслушано Саров,
138172370,ДУША СМЕХА™ ◄◄ ◄,◄◄ ◄Не - без настроения остался!
222885222,Подслушано Щёкино,
222898522,Подслушано Торжок,
222884393,Работа Заработок для мам в декрете,работа для мам - удаленный заработок - нет вложений - подработка - вакансии удаленной работы - работа в интернете -
222926394,Литературный маяк,9e3e39acdae3fd61db81
135366423,Красивые женщины,Самые красивые 😍
49222212,Новинки Кино и Сериалов,Всё новое кино у нас
172315655,МОЕ КИНО для Вас ★ (Фильмы и Сериалы),🍓 LIVE трансляции 🍓
191959649,Premiere Кино | Лучшие фильмы,Самые горячие новинки 🔥🔥🔥
205564828,Авейлу,
27744747,Muscle Cars,Мощные тачки & Рок-н-ролл!
34017103,Знакомства в России,Найди свою вторую половинку в Москве и не только!
175227313,ЗНАКОМСТВА В ВК,Размещение вашей анкеты в сообществе 100 р. Нажмите заказать 👆👆👆
29391205,Красивейшие места мира,Путешествуйте с нами ⛵
35277280,Путешествие по Планете,"Путешествовать надо с тем, кого любишь."
44148902,Turkmenistan Limited,Мы повсюду! Instagram: @tmlimited
48568356,Знакомства Екатеринбург,Найди свою любовь ❤
98772003,Beautiful cars,Любитель красивых авто? Тогда на наш паблик 😈
130772758,Нижний Тагил,Подслушано Нижний Тагил
205123424,ЕВРО-2028,Футбольный турнир
217256752,ОСНОВАНИЕ ОСМАН 187 СЕРИЯ РУССКОМ ЯЗЫКЕ,
209304506,ФИЛЬМЫ | КИНО - Смотрю,💥Смотрите и наслаждайтесь💥
216675758,"""ДОРАМА"" - АЗИЯ TV",Сериалы. Фильмы.
215477252,ВОЕННЫЕ ФИЛЬМЫ,
57069145,Природа | Пейзажи,
203784891,Норильск,Размещение ваших постов через сообщения сообщества 📝Опубликованные посты - автоматически бесплатно попадают в истории группы 🔥🚀
53520752,ЧС Саратов,
92874704,Саратовский Топор,Все самые лучшие новости Саратова и Саратовской области!
53608894,ЧП Пенза,
129878488,Мебельная барахолка Псков,Размещение одного рекламного поста - 349 рублей 👈😃
166410915,Подслушано Псков,
128890453,Авторынок Питер Спб • Авто ниже рынка,читайте правила публикации в закреплении.
59970928,Авторынок Питер Спб,в Петербурге!
218852519,Техпросвет,
164561987,ProMED,
82566597,Medcase | Интересное в медицине,Социальная сеть для врачей
72519296,"Medicine: Акушерство, Гинекология и Педиатрия",
25201586,Доктор на работе,
126605057,cosmotune,cosmotune - мелодия космоса 😈 techno. deep. minimal.
210986797,The Люди,
167684464,"""3 КОТА"" фристайл шоу",
132013974,СТРЕМНЫЙ ОБЗОР,
207109903,Freedom,не забудь на наш паблик 🥰 и включи уведомления о новых записях
114821091,И смех и грех,
22660156,Образование 2.0,Апгрейд вашего мозга
174889012,Автолюбитель,Не - без прав остался 🚗💨
166306250,FIGHT CLUB | MMA | UFC | Boxing | Бои | Бокс,
213243275,Ты там был? Павел Кукушкин,С нами Бог! Победа будет за нами!
221289393,ЧВК Вагнер | Wagner,Джамбо ребята 🤙
56676771,Акварель - мир в красках,Все грани акварели 🎨
48151261,Кино | Фильмы | Трейлеры HD I Новинки I,
144130429,Мир Танков News,
10175080,Человек с рюкзаком // О туризме,"Не все, кто странствует, потерялись."
93178909,Кинофильмы НОВИНКИ | Без ума от Тиффани,и получите ещё больше фильмов и киноновинок!
123506443,Sasha Ice | Саша Айс,Саша Айс - Пулевое в сети!
123610310,Sopha Kuper | Софа Купер,"Саша Айс, Софа Купер - АУ в сети!"
136539319,Eva Miller,
169786569,"Фильмы, мультфильмы, сериалы - HD Kinoshka",♥ПОДДЕРЖИ ПАБЛИК👆ЖМИ РЕКОМЕНДОВАТЬ
198949774,Маха Горячёва,😜🤍
195733785,TikTok | Youtube,"Не чтобы потом отписаться🤪 Не забывай ставить лайки! Тебе не сложно, мне приятно 😻"
211106831,Тетя Наташа и Тимур,
211116805,Фир-Эфир,
212653695,POLI | Полина Дубкова,"Та самая, которая везде танцует 😅"
219411410,Юлия Гаврилина,Все фанаты Юли тут❤️🔥
221718706,Юлия Гаврилина,
220935089,Смотрибельно,
222611447,STAR MEMES,t.me/STARvkMEMES
172562979,Восемьдесят Четвертый,"Автор хита ""Кругом голова"""
120098070,GT_GAME [ EDIT / MUSIC ],
49807642,Типичный Лолгеймер | League of Legends,ХАСАГИ!
78348037,m~oloko,Радует вас с 1991 года
130924883,skull bone,18+ Читай описание.
201469971,Lustova,Пацанский рэп на связи!✌
222362354,Ярослава тут,
167986361,Милана Некрасова,
211107500,Вика Андриенко,
47977700,"VR КИНО, ФИЛЬМЫ 3D VR SBS ШЛЕМ, проектор, 3D ТВ",
168203857,Находки Wildberries/Ozon,
211308455,Неизвестная Россия. Анна Короб,Архитектура. История. Краеведение. Заброшенное. Россия.
174662476,Вечно молодой,
169857658,Возьми меня,Любовь и страсть
154847900,Неудержимый,-мы и есть стиль.💜
86586923,DISTRICT 23 | КЕНТЫ СКВАД,
200344282,В твоем плейлисте | Новинки музыки,Музыкальные новинки и не только - каждый день! Наслаждайтесь музыкой вместе с нами.
28743480,Игра в кальмара Squid Game,2 сезон выйдет
211085242,Таня Таня,
196672262,Жопы | Сиськи твоих подруг - Знакомства,"Пиши мне в ""сообщения сообщества"" 🍓"
179041029,Кинопремьеры ★ Фильмы ★ Сериалы,Трейлеры к Кинопремьерам и новости о Кино!
204251882,JOKER.,
210707459,РУССКИЕ СЕРИАЛЫ,"Если фильм изьяли в основном паблике, его вы сможете найти здесь! 😉"
71592926,HD кино - Игра Престолов,ФИЛЬМЫ HD
69057591,Пацанам в динамики |NR|,"Взлетаем вверх , как Юрий Гагарин !🙏"
210937086,"Новости - Война: Украина, Донбасс",В ночь с 23 на 24 февраля президент Путин объявил о начале специальной военной операции в Донбассе 🇷🇺 | Украине 🇺🇦
207903830,ФИЛЬМЫ НОВИНКИ,Свежие новинки фильмов! 💥
212848135,Таганка фильм о’кино,"Любим и смотрим кино, давайте с нами🍿"
144225222,Live Кино HD,
160908410,Работа Вахтой,по поиску работы вахтой. Все про вахтовый метод работы.
112065083,Вахта. Север. Вакансии,Вакансии вахтовым методом в районах Крайнего Севера.
211728458,HOOOTDOGS,Гав! Кушать самое лучшее время дня!
126767774,Та ещё штучка! @Evachug,Здесь интересно и комфортно ❤
191889225,Шпapгaлка cтpoитeля (Советы опытных),Идеальные решения для твоей квартиры и дома
212598146,Пирожок добра,
171460089,Авторынок ВАЗ / Боевая Классика,☝️
39257408,Фразы со смыслом,задумайся над каждым словом
64299218,♔Душа пацана♔,
40033155,Нурминский,"У меня свой мир, всё на позитиве"
173949974,Царские шутки,
150015423,Бюджетные рецепты,Все просто!🍴Вопрос-Ответ по рецептам!
39544854,Анастасия,У нас кое-что новое для тебя - заходи! ;)
23344205,Во мху Енот [18+],"Если грешить, то ярко!"
4396617,СУББОТА / МУЗЫКА,Музыкальные новинки! Горячие новости! 🎧 Будь с нами!
64214104,Уфа подслушано,
127751004,FIX PRICE,
153423999,s__v__g,неужели мнение чужих людей может влиять на твои мечты?
200880347,Спроси,Пристегнитесь — мы взлетаем!
46393968,Ульяновск Life,"😎 Самое важное в Ульяновске 24/7. Актуальные новости, видео и фото, анонсы событий."
221590801,LAHMADJI,
97935287,Без названия.,"ʏмᴘи, но нᴇ пᴘᴇдᴀвᴀй.🥀"
33224414,Инцидент Ульяновск,ЧП Ульяновской области
34568519,Ульяновск - Новости,Новости Ульяновской области
211182750,После титров,
162380118,Матрешка,Мы доступны в App Store и Google Play 🔥
161734778,Ульяновская эстетика,фото твоего района
218759885,Фильмы 18+,
157188384,Пасхалка,Новости про кино 🚀 кино журнал ⭐Все про кино и около кино
122717896,Архангельск,Новости Архангельска👇
105015964,Неизвестная Россия,и другие постсоветские страны
31050408,♡ Дети - это счастье ♡,"Главное — здоровье детей, а все остальное переживем!"
63079207,Мои аудиозаписи,Сделай громче
191702657,СтроюСам,
184492837,СРОЧНЫЕ НОВОСТИ,"Актуальные, громкие новости 🌐"
183960157,КРИМИНАЛ,👉t.me/kriminalrus
39548000,Dagestan today,
48713061,Музыка,Заряжайся классной музыкой вместе с нами 🎧
65969509,Только хорошее кино,
166850908,Аккаунт VK ID,"VK ID — это единый аккаунт для входа в продукты VK, на сайты и в приложения партнеров"
37709873,Ты моё всё..,
34422067,Нетипичная Махачкала,✔
47336739,хладнокровные,Не Добро Пожаловать🔞⛔🔥💣💥у нас шумно
67208615,Исламские Мусульманские фильмы. Только Лучшие 🎬,"Нет времени объяснять, 🤔✅"
67264314,Я тебя люблю,Здесь говорят о тебе 😁
69821666,счастье любит тишину.,книга жизни.
69869290,Ma Sha Allah / ISLAM,ما شاء الله
73530413,OPERMAFIA,Официальное сообщество по всему МИРУ!
49541443,Назад в 90-е. Ностальгия,11 ваших друзей
179663893,Опасные связи,Изменить нельзя!
50620855,Узбекская махалля online,Hush keldingiz!🇺🇿 Добро пожаловать!🇺🇿
221837890,Подслушано Осташков,
152867428,Hunter,РКН
184331485,Подслушано Сокол,
222925287,Подслушано Обнинск,
208750173,Познакомишься со мной?,❤ прямо сейчас
221375370,Территория Добра,
151796831,Древние цивилизации,Изучаем древние цивилизации и обсуждаем странные факты ВКонтакте.
162076712,MOTORCYCLES,2 wheels 🔥🚀
43361498,Исторические фильмы,"Иногда, докопавшись до правды, хочется закопать ее обратно."
35212833,Moto Brothers,Банда ツ
107936996,Мото / Авто,Пригон техники из аукционов Америки и Европы
91671915,PRO History | История,
153350492,ТИБЕТСКАЯ ГОРМОНАЛЬНАЯ ГИМНАСТИКА - Ольга Орлова,"Дорогие друзья, на этой странице я поделюсь с вами продолжением той самой ""ТИБЕТСКОЙ ГОРМОНАЛЬНОЙ ГИМНАСТИКОЙ""."
47179959,Народная медицина • Здоровье • Аюрведа • Йога,"Информация в группе носит ознакомительный характер, проконсультируйтесь с врачом ☝имеются противопоказания! Не занимайтесь САМОЛЕЧЕНИЕМ!"
192217945,Котики - огонь !,Заходи за настроением👍🏻
77158949,Вязание Секреты и полезности,Делимся секретами вязания
127428039,Сила трав,Полезные свойства трав - Народные рецепты
212135840,ЗДОРОВЬЕ,
125449003,ЛЕЧИМСЯ ДОМА !,Рецепты здоровья
218544351,Блеск и Безумие!,Это номер заявления.
124069977,Секреты ОМОЛОЖЕНИЯ,Ценные советы как быть красивой и ухоженной в любом возрасте.
220851275,Душевные истории,
59813902,Подслушано Ковров,road to 99k
131882332,"MMABOXING - MMA, UFC, Bellator, ACA","Если не читать MMABOXING, то когда-нибудь MMABOXING прочитает про тебя..."
176377855,ОБРАЗОВАТЕЛЬНОЕ ПРОСТРАНСТВО,Образование и Воспитание. Всё лучшее здесь!
177624086,Работа в Москве,🔥Работа в Москве! Актуальные вакансии в Москве
21821398,Вакансии Работа,"Вакансии по вахтовому методу - лидер в поиске работы для вахтовиков. Общение, черный список, размещение вакансий. Присоединяйтесь сейчас!"
185229647,Халтура Москва,7 твоих друзей
40390849,Русский язык ЕГЭ 100БАЛЛОВ,Готовимся к ЕГЭ вместе! 🔥
51512485,Учим английский язык,Учим английский играючи
217035115,Разговоры о важном,
90428826,Simply Formula | Формула-1 | Автоспорт,Прямые трансляции Формулы-1
81083466,Игрохайп,У нас классно! 🚀
133802590,Мануэль STALKER,Я подсел!
121674472,ONLINE RP | ИГРАЙ ОНЛАЙН (SAMP MOBILE),Скачивай через Google Play или RuStore ⚡
147781255,ПЛОХИЕ НОВОСТИ | РОССИЯ,🔥 Главный Новостной 🔥
199174988,Автомобилист,
201467889,Watcher of Realms,Официальное сообщество
50189302,VHS Video,😅
82783586,"Русские фильмы и сериа про братву,криминал, 90-Е",Только лучшее кино
39699882,НОВОСТИ ЧЕЛЯБИНСК FOX,Все самые интересные и значимые новости Челябинска и области
169949960,ღ❋❋❋Новогодние фильмы ❋❋❋ღ,Кино
52038604,РЫБАЛКА – Клуб РЫБОЛОВОВ,"Рыбак, заходи к нам!"
68431761,Снять/Сдать квартиру в Челябинске/Аренда,Аренда квартир Челябинск
73588303,Города призраки. Заброшенные места. Автосвалки,THE STALKERS WORLD
89245230,Рыбалка на хищника,❗❗Здесь ты найдешь много интересного ⏩
61092669,ЛУЧШИЕ СЕРИАЛЫ,
128932034,Pornhub,
211762850,Культура бития,👊👊👊
194341829,HARDCORE FIGHTING l Кулачные бои и поп-мма,
202875834,HFC MMA,Новый выпуск уже на YouTube 🚀
41684708,АПЛ | Premier League,This is Premier League ❤
87450027,Football For You | Футбол,Уникальный проект о футболе ⚽
4417660,NBA NEWS,Самые оперативные новости NBA и баскетбола в VK от портала slamdunk.ru!
121559325,Новинки фильмов,Кто напуган – наполовину побит
175286792,СтройМастер | Ремонт | Строительство,"Строим, рубим, создаем!🔨 Дизайн интерьера от 1 недели."
52268442,Кострома какая она есть. События 44.,Я ❤ Кострому
157232463,ЧП Кострома | Новости | Происшествия,ЧП • ДТП • Новости • Жалобы • Помощь • ЧС
128651351,Кострома Online,"Мы обсуждаем всё, что вам интересно."
77382683,Ищу тебя. Кострома,Здесь ищут тебя 🔎
209968653,Птицы | Животные,Любимые животные
186602114,Костромская область,
205317594,Fáta Morgána,Всё самое интересное впереди 😃
24388990,Лихие 90-е.,Не - Чип и Дейл не пришли на помощь!
98979942,Сила знаний | Наука и факты,Читай самое интересное у нас! Жми на кнопку
136129068,Дачное строительство,"Полезные советы, лайфхаки и примеры для дачников 👍🏻"
140125543,Хулиганки 18+,
31816141,Мелодрамы | Netflix,Только лучшие сериалы
174983994,СЕРИАЛЫ,Сериалы Netflix и года
211085082,Alexa Kotskaya,
136361865,Мужской Клуб,"Будь мужиком, зашёл? -"
137320358,Запрещёнка,темная тема
146611689,Источник твоего вдохновения,Тебе понравится💞
170399798,Come to me,
120573263,LET'S GET,
112597360,Подслушано Бишкек,Здесь говорят о тебе!
56954712,Няшки - Милашки,...
139923997,FEMALE MEMES,primary source
211980442,KARENA_MACARENA,
177496410,Жеваный Крот,Лучший паблик всех времен и народов🤣🤣🤣
193686171,Криминальный бит,"НОВЫЙ АЛЬБОМ В СЕТИ ""РАЗДАТКА 8"" 🔥🔥🔥"
